spring,afternoon,manhattan,west street,fatigued/drowsy,passenger vehicle,good
spring,afternoon,manhattan,white street,other vehicular,passenger vehicle,good
spring,afternoon,manhattan,worth street,backing unsafely,passenger vehicle,good
spring,afternoon,manhattan,west street,lost consciousness,passenger vehicle,good
spring,afternoon,manhattan,warren street,lost consciousness,passenger vehicle,good
spring,afternoon,manhattan,unknown,failure to yield right-of-way,passenger vehicle,good
spring,afternoon,manhattan,varick street,turning improperly,passenger vehicle,good
spring,afternoon,manhattan,white street,backing unsafely,motorcycle,good
spring,morning,brooklyn,remsen avenue,driver inattention/distraction,other,good
spring,afternoon,brooklyn,nostrand avenue,outside car distraction,passenger vehicle,good
spring,afternoon,brooklyn,linden boulevard,cell phone (hands-free),passenger vehicle,good
spring,afternoon,brooklyn,nostrand avenue,illness,other,good
spring,afternoon,brooklyn,linden boulevard,fatigued/drowsy,passenger vehicle,good
spring,afternoon,brooklyn,wakeman place,fatigued/drowsy,passenger vehicle,good
spring,afternoon,brooklyn,83 street,other vehicular,passenger vehicle,good
spring,morning,brooklyn,6 avenue,driver inattention/distraction,passenger vehicle,good
spring,afternoon,brooklyn,64 street,driver inattention/distraction,passenger vehicle,good
spring,afternoon,brooklyn,65 street,driver inattention/distraction,sport utility / station wagon,good
spring,latenight,brooklyn,fort hamilton parkway,alcohol involvement,passenger vehicle,good
spring,latenight,brooklyn,65 street,driver inattention/distraction,passenger vehicle,good
spring,afternoon,brooklyn,73 street,failure to yield right-of-way,passenger vehicle,good
spring,morning,brooklyn,12 avenue,driver inattention/distraction,passenger vehicle,good
spring,morning,brooklyn,12 avenue,driver inattention/distraction,passenger vehicle,good
spring,afternoon,brooklyn,64 street,other vehicular,passenger vehicle,good
spring,latenight,brooklyn,avenue l,failure to yield right-of-way,passenger vehicle,good
spring,latenight,brooklyn,flatlands avenue,turning improperly,passenger vehicle,good
spring,morning,brooklyn,st jude place,driver inattention/distraction,passenger vehicle,good
spring,afternoon,brooklyn,remsen avenue,driver inattention/distraction,sport utility / station wagon,good
spring,afternoon,brooklyn,flatlands avenue,driver inattention/distraction,passenger vehicle,good
spring,afternoon,brooklyn,east 95 street,failure to yield right-of-way,passenger vehicle,good
spring,afternoon,brooklyn,flatlands avenue,driver inattention/distraction,sport utility / station wagon,good
spring,afternoon,brooklyn,flatlands avenue,driver inattention/distraction,van,good
spring,latenight,brooklyn,caton avenue,pavement slippery,passenger vehicle,good
spring,latenight,brooklyn,flatbush avenue,turning improperly,passenger vehicle,good
spring,afternoon,brooklyn,avenue o,failure to yield right-of-way,sport utility / station wagon,good
spring,afternoon,brooklyn,flatbush avenue,prescription medication,passenger vehicle,good
spring,afternoon,manhattan,bowery,driver inattention/distraction,passenger vehicle,good
spring,afternoon,brooklyn,empire boulevard,lost consciousness,passenger vehicle,good
spring,afternoon,brooklyn,utica avenue,lost consciousness,bus,good
spring,afternoon,brooklyn,fenimore street,driver inexperience,passenger vehicle,good
spring,morning,brooklyn,rochester avenue,driver inattention/distraction,passenger vehicle,good
spring,afternoon,brooklyn,winthrop street,other lighting defects,passenger vehicle,good
spring,latenight,brooklyn,ocean avenue,alcohol involvement,passenger vehicle,good
spring,latenight,brooklyn,utica avenue,outside car distraction,passenger vehicle,good
spring,morning,brooklyn,53 street,driver inattention/distraction,passenger vehicle,good
spring,afternoon,brooklyn,54 street,other vehicular,passenger vehicle,good
spring,afternoon,brooklyn,5 avenue,driver inattention/distraction,passenger vehicle,good
spring,afternoon,brooklyn,24 street,driver inattention/distraction,passenger vehicle,good
spring,afternoon,brooklyn,40 street,other vehicular,other,good
spring,afternoon,brooklyn,6 avenue,other vehicular,passenger vehicle,good
spring,morning,brooklyn,60 street,driver inattention/distraction,passenger vehicle,good
spring,afternoon,brooklyn,57 street,outside car distraction,livery vehicle,good
spring,morning,brooklyn,54 street,driver inattention/distraction,passenger vehicle,good
spring,afternoon,brooklyn,5 avenue,prescription medication,passenger vehicle,good
spring,afternoon,brooklyn,5 avenue,driver inattention/distraction,passenger vehicle,good
spring,afternoon,brooklyn,mcdonald avenue,other vehicular,passenger vehicle,good
spring,afternoon,brooklyn,41 street,driver inattention/distraction,sport utility / station wagon,good
spring,latenight,brooklyn,52 street,backing unsafely,passenger vehicle,good
spring,afternoon,brooklyn,prospect avenue,driver inattention/distraction,passenger vehicle,good
spring,latenight,brooklyn,54 street,driver inattention/distraction,passenger vehicle,good
spring,latenight,brooklyn,bristol street,failure to yield right-of-way,van,good
spring,afternoon,brooklyn,stone avenue,failure to yield right-of-way,passenger vehicle,good
spring,latenight,brooklyn,rockaway avenue,driver inexperience,passenger vehicle,good
spring,morning,brooklyn,linden boulevard,driver inattention/distraction,passenger vehicle,good
spring,morning,brooklyn,legion street,driver inattention/distraction,livery vehicle,good
spring,afternoon,brooklyn,howard avenue,driver inattention/distraction,passenger vehicle,good
spring,morning,brooklyn,sutter avenue,driver inattention/distraction,passenger vehicle,good
spring,morning,brooklyn,eastern parkway,driver inattention/distraction,passenger vehicle,good
spring,latenight,brooklyn,atlantic avenue,driver inattention/distraction,sport utility / station wagon,good
spring,latenight,brooklyn,sheffield avenue,backing unsafely,passenger vehicle,good
spring,afternoon,brooklyn,crescent street,driver inattention/distraction,passenger vehicle,good
spring,afternoon,brooklyn,highland place,driver inattention/distraction,passenger vehicle,good
spring,afternoon,brooklyn,fulton street,driver inattention/distraction,passenger vehicle,good
spring,afternoon,brooklyn,sutter avenue,driver inattention/distraction,other,good
spring,morning,brooklyn,court street,driver inattention/distraction,passenger vehicle,good
spring,afternoon,brooklyn,clinton street,driver inattention/distraction,passenger vehicle,good
spring,latenight,brooklyn,albany avenue,traffic control disregarded,passenger vehicle,good
spring,afternoon,brooklyn,bedford avenue,prescription medication,passenger vehicle,good
spring,afternoon,brooklyn,troy avenue,other vehicular,passenger vehicle,good
spring,afternoon,brooklyn,pacific street,traffic control disregarded,passenger vehicle,good
spring,afternoon,brooklyn,atlantic avenue,lost consciousness,passenger vehicle,good
spring,morning,brooklyn,utica avenue,driver inattention/distraction,passenger vehicle,good
spring,afternoon,brooklyn,4 avenue,driver inattention/distraction,small com veh(4 tires),good
spring,morning,brooklyn,4 avenue,driver inattention/distraction,passenger vehicle,good
spring,afternoon,brooklyn,flatbush avenue,driver inattention/distraction,bus,good
spring,afternoon,brooklyn,4 avenue,failure to yield right-of-way,passenger vehicle,good
spring,afternoon,brooklyn,9 street,driver inattention/distraction,passenger vehicle,good
spring,afternoon,brooklyn,6 street,other vehicular,passenger vehicle,good
spring,afternoon,brooklyn,dekalb avenue,driver inattention/distraction,passenger vehicle,good
spring,latenight,brooklyn,new york avenue,failure to keep right,passenger vehicle,good
spring,afternoon,brooklyn,patchen avenue,driver inattention/distraction,passenger vehicle,good
spring,afternoon,brooklyn,utica avenue,driver inattention/distraction,passenger vehicle,good
spring,afternoon,brooklyn,atlantic avenue,turning improperly,van,good
spring,afternoon,brooklyn,putnam avenue,physical disability,passenger vehicle,good
spring,afternoon,brooklyn,broadway,driver inexperience,passenger vehicle,good
spring,latenight,brooklyn,lewis avenue,driver inattention/distraction,passenger vehicle,good
spring,latenight,brooklyn,lewis avenue,traffic control disregarded,passenger vehicle,good
spring,afternoon,brooklyn,lewis avenue,traffic control device improper/non-working,sport utility / station wagon,good
spring,afternoon,brooklyn,atlantic avenue,driver inexperience,passenger vehicle,good
spring,afternoon,brooklyn,lexington avenue,prescription medication,passenger vehicle,good
spring,afternoon,brooklyn,garden street,reaction to other uninvolved vehicle,passenger vehicle,good
spring,afternoon,brooklyn,central avenue,driver inattention/distraction,passenger vehicle,good
spring,afternoon,brooklyn,hancock street,reaction to other uninvolved vehicle,passenger vehicle,good
spring,afternoon,brooklyn,jefferson street,fatigued/drowsy,passenger vehicle,good
spring,afternoon,brooklyn,bushwick avenue,outside car distraction,other,good
